Maker,Sub_Category,Count,Year,Vehicle_Type
CHEVROLET SALES INDIA PVT LTD,Unnamed: 4,0,2022,4W
CLASSIC LEGENDS PVT LTD,Unnamed: 4,0,2022,4W
DAIMLER AG,Unnamed: 4,0,2022,4W
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,Unnamed: 4,1,2022,4W
DODGE MOTORS,Unnamed: 4,0,2022,4W
FCA INDIA AUTOMOBILES PRIVATE LIMITED,Unnamed: 4,0,2022,4W
FERRARI INDIA PRIVATE LIMITED,Unnamed: 4,0,2022,4W
FERRARI SPA,Unnamed: 4,0,2022,4W
FORCE MOTORS LIMITED,Unnamed: 4,19,2022,4W
FORD INDIA PVT LTD,Unnamed: 4,0,2022,4W
GENERAL MOTORS INDIA PVT LTD,Unnamed: 4,0,2022,4W
HERO MOTOCORP LTD,Unnamed: 4,0,2022,4W
HILLMAN MOTORS LTD,Unnamed: 4,0,2022,4W
HINDUSTAN MOTOR CORPORATION,Unnamed: 4,0,2022,4W
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,Unnamed: 4,0,2022,4W
HONDA CARS INDIA LTD,Unnamed: 4,0,2022,4W
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,Unnamed: 4,0,2022,4W
HYUNDAI MOTOR INDIA LTD,Unnamed: 4,0,2022,4W
"HYUNDAI MOTORS LTD, SOUTH KOREA",Unnamed: 4,0,2022,4W
INDIA YAMAHA MOTOR PVT LTD,Unnamed: 4,0,2022,4W
ISUZU MOTORS INDIA PVT LTD,Unnamed: 4,0,2022,4W
JAGUAR LAND ROVER INDIA LIMITED,Unnamed: 4,0,2022,4W
J.C. BAMFORD EXCAVATORS LIMITED,Unnamed: 4,0,2022,4W
JEEP CHEROKEE,Unnamed: 4,0,2022,4W
JSW MG MOTOR INDIA PVT LTD,Unnamed: 4,0,2022,4W
KIA INDIA PRIVATE LIMITED,Unnamed: 4,0,2022,4W
KIA MOTORS CORPN,Unnamed: 4,0,2022,4W
LAMBORGHINI,Unnamed: 4,0,2022,4W
LEXUS MOTORS LTD,Unnamed: 4,0,2022,4W
LOCAL TRAILER MANUFACTURER,Unnamed: 4,0,2022,4W
LOTUS CARS,Unnamed: 4,0,2022,4W
MAHINDRA DEFENCE SYSTEMS LTD,Unnamed: 4,0,2022,4W
MAHINDRA ELECTRIC MOBILITY LIMITED,Unnamed: 4,0,2022,4W
MAHINDRA & MAHINDRA LIMITED,Unnamed: 4,6,2022,4W
MARUTI INDUSTRIES,Unnamed: 4,0,2022,4W
MARUTI SUZUKI INDIA LTD,Unnamed: 4,1,2022,4W
MARUTI UDYOG LTD,Unnamed: 4,0,2022,4W
MASERATI S.P.A,Unnamed: 4,0,2022,4W
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),Unnamed: 4,0,2022,4W
MERCEDES -BENZ AG,Unnamed: 4,0,2022,4W
MERCEDES-BENZ INDIA PVT LTD,Unnamed: 4,0,2022,4W
MINSK TRACTOR (IMPORTER: ERISHA AGRITECH),Unnamed: 4,0,2022,4W
MITSUBISHI MOTORS CORPORATION,Unnamed: 4,0,2022,4W
NEW HOLLAND FIAT INDIA PVT. LTD.,Unnamed: 4,0,2022,4W
NIRMAL BROTHER,Unnamed: 4,0,2022,4W
NISSAN MOTOR INDIA PVT LTD,Unnamed: 4,0,2022,4W
OTHERS,Unnamed: 4,0,2022,4W
PCA AUTOMOBILES INDIA PVT LTD,Unnamed: 4,0,2022,4W
PIAGGIO VEHICLES PVT LTD,Unnamed: 4,0,2022,4W
PORSCHE AG,Unnamed: 4,0,2022,4W
PORSCHE AG GERMANY,Unnamed: 4,0,2022,4W
RENAULT INDIA PVT LTD,Unnamed: 4,0,2022,4W
ROLLS ROYCE,Unnamed: 4,0,2022,4W
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),Unnamed: 4,0,2022,4W
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),Unnamed: 4,0,2022,4W
ROVER COMPANY,Unnamed: 4,0,2022,4W
ROYAL-ENFIELD (UNIT OF EICHER LTD),Unnamed: 4,0,2022,4W
SHREE CARS PVT. LTD,Unnamed: 4,0,2022,4W
SKODA AUTO AS,Unnamed: 4,0,2022,4W
SKODA AUTO INDIA PVT LTD,Unnamed: 4,0,2022,4W
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Unnamed: 4,0,2022,4W
SML ISUZU LTD,Unnamed: 4,2,2022,4W
SMV,Unnamed: 4,0,2022,4W
SUZUKI MOTORCYCLE INDIA PVT LTD,Unnamed: 4,0,2022,4W
SWARAJ AUTOMOTIVES LTD,Unnamed: 4,0,2022,4W
TATA ADVANCED SYSTEMS LTD,Unnamed: 4,0,2022,4W
TATA MOTORS LTD,Unnamed: 4,2,2022,4W
TATA MOTORS PASSENGER VEHICLES LTD,Unnamed: 4,0,2022,4W
TELCO LTD,Unnamed: 4,0,2022,4W
TOYOTA KIRLOSKAR MOTOR PVT LTD,Unnamed: 4,0,2022,4W
TVS MOTOR COMPANY LTD,Unnamed: 4,0,2022,4W
VE COMMERCIAL VEHICLES LTD,Unnamed: 4,4,2022,4W
VINTAGE VEHICLES,Unnamed: 4,0,2022,4W
VOLKSWAGEN AG,Unnamed: 4,0,2022,4W
VOLKSWAGEN INDIA PVT LTD,Unnamed: 4,0,2022,4W
VOLVO AUTO INDIA PVT LTD,Unnamed: 4,0,2022,4W
"""VOLVO GROUP INDIA PVT LTD""",Unnamed: 4,0,2022,4W
WILLYS INDIA LTD,Unnamed: 4,0,2022,4W
WUXI SAIGE (IMPORTER: WARIVO MOTOR),Unnamed: 4,0,2022,4W
A1 HEAVY EQUIPMENTS DEVELOPER,Unnamed: 5,0,2022,4W
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,Unnamed: 5,0,2022,4W
ASHOK LEYLAND LTD,Unnamed: 5,0,2022,4W
ASTON MARTIN LAGONDA LTD,Unnamed: 5,0,2022,4W
ASTON MARTIN LAGONDA PVT LTD,Unnamed: 5,0,2022,4W
AUDI AG,Unnamed: 5,0,2022,4W
AUSTIN LTD,Unnamed: 5,0,2022,4W
AUTOMOBILI LAMBORGHINI S.P.A,Unnamed: 5,0,2022,4W
BAJAJ AUTO LTD,Unnamed: 5,0,2022,4W
BAJAJ TEMPO LIMITED,Unnamed: 5,0,2022,4W
BENTLEY MOTORS LIMITED,Unnamed: 5,0,2022,4W
BMW INDIA PVT LTD,Unnamed: 5,0,2022,4W
BYD INDIA PRIVATE LIMITED,Unnamed: 5,0,2022,4W
CHEVROLET SALES INDIA PVT LTD,Unnamed: 5,0,2022,4W
CLASSIC LEGENDS PVT LTD,Unnamed: 5,0,2022,4W
DAIMLER AG,Unnamed: 5,0,2022,4W
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,Unnamed: 5,0,2022,4W
DODGE MOTORS,Unnamed: 5,0,2022,4W
FCA INDIA AUTOMOBILES PRIVATE LIMITED,Unnamed: 5,0,2022,4W
FERRARI INDIA PRIVATE LIMITED,Unnamed: 5,0,2022,4W
FERRARI SPA,Unnamed: 5,0,2022,4W
FORCE MOTORS LIMITED,Unnamed: 5,0,2022,4W
FORD INDIA PVT LTD,Unnamed: 5,0,2022,4W
GENERAL MOTORS INDIA PVT LTD,Unnamed: 5,0,2022,4W
HERO MOTOCORP LTD,Unnamed: 5,0,2022,4W
HILLMAN MOTORS LTD,Unnamed: 5,0,2022,4W
HINDUSTAN MOTOR CORPORATION,Unnamed: 5,0,2022,4W
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,Unnamed: 5,0,2022,4W
HONDA CARS INDIA LTD,Unnamed: 5,0,2022,4W
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,Unnamed: 5,0,2022,4W
HYUNDAI MOTOR INDIA LTD,Unnamed: 5,0,2022,4W
"HYUNDAI MOTORS LTD, SOUTH KOREA",Unnamed: 5,0,2022,4W
INDIA YAMAHA MOTOR PVT LTD,Unnamed: 5,0,2022,4W
ISUZU MOTORS INDIA PVT LTD,Unnamed: 5,0,2022,4W
JAGUAR LAND ROVER INDIA LIMITED,Unnamed: 5,0,2022,4W
J.C. BAMFORD EXCAVATORS LIMITED,Unnamed: 5,0,2022,4W
JEEP CHEROKEE,Unnamed: 5,0,2022,4W
JSW MG MOTOR INDIA PVT LTD,Unnamed: 5,0,2022,4W
KIA INDIA PRIVATE LIMITED,Unnamed: 5,0,2022,4W
KIA MOTORS CORPN,Unnamed: 5,0,2022,4W
LAMBORGHINI,Unnamed: 5,0,2022,4W
LEXUS MOTORS LTD,Unnamed: 5,0,2022,4W
LOCAL TRAILER MANUFACTURER,Unnamed: 5,0,2022,4W
LOTUS CARS,Unnamed: 5,0,2022,4W
MAHINDRA DEFENCE SYSTEMS LTD,Unnamed: 5,0,2022,4W
MAHINDRA ELECTRIC MOBILITY LIMITED,Unnamed: 5,0,2022,4W
MAHINDRA & MAHINDRA LIMITED,Unnamed: 5,8,2022,4W
MARUTI INDUSTRIES,Unnamed: 5,0,2022,4W
MARUTI SUZUKI INDIA LTD,Unnamed: 5,0,2022,4W
MARUTI UDYOG LTD,Unnamed: 5,0,2022,4W
MASERATI S.P.A,Unnamed: 5,0,2022,4W
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),Unnamed: 5,0,2022,4W
MERCEDES -BENZ AG,Unnamed: 5,0,2022,4W
MERCEDES-BENZ INDIA PVT LTD,Unnamed: 5,0,2022,4W
MINSK TRACTOR (IMPORTER: ERISHA AGRITECH),Unnamed: 5,0,2022,4W
MITSUBISHI MOTORS CORPORATION,Unnamed: 5,0,2022,4W
NEW HOLLAND FIAT INDIA PVT. LTD.,Unnamed: 5,0,2022,4W
NIRMAL BROTHER,Unnamed: 5,0,2022,4W
NISSAN MOTOR INDIA PVT LTD,Unnamed: 5,0,2022,4W
OTHERS,Unnamed: 5,0,2022,4W
PCA AUTOMOBILES INDIA PVT LTD,Unnamed: 5,0,2022,4W
PIAGGIO VEHICLES PVT LTD,Unnamed: 5,0,2022,4W
PORSCHE AG,Unnamed: 5,0,2022,4W
PORSCHE AG GERMANY,Unnamed: 5,0,2022,4W
RENAULT INDIA PVT LTD,Unnamed: 5,0,2022,4W
ROLLS ROYCE,Unnamed: 5,0,2022,4W
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),Unnamed: 5,0,2022,4W
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),Unnamed: 5,0,2022,4W
ROVER COMPANY,Unnamed: 5,0,2022,4W
ROYAL-ENFIELD (UNIT OF EICHER LTD),Unnamed: 5,0,2022,4W
SHREE CARS PVT. LTD,Unnamed: 5,0,2022,4W
SKODA AUTO AS,Unnamed: 5,0,2022,4W
SKODA AUTO INDIA PVT LTD,Unnamed: 5,0,2022,4W
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Unnamed: 5,0,2022,4W
SML ISUZU LTD,Unnamed: 5,1,2022,4W
SMV,Unnamed: 5,0,2022,4W
SUZUKI MOTORCYCLE INDIA PVT LTD,Unnamed: 5,0,2022,4W
SWARAJ AUTOMOTIVES LTD,Unnamed: 5,0,2022,4W
TATA ADVANCED SYSTEMS LTD,Unnamed: 5,0,2022,4W
TATA MOTORS LTD,Unnamed: 5,8,2022,4W
TATA MOTORS PASSENGER VEHICLES LTD,Unnamed: 5,0,2022,4W
TELCO LTD,Unnamed: 5,0,2022,4W
TOYOTA KIRLOSKAR MOTOR PVT LTD,Unnamed: 5,0,2022,4W
TVS MOTOR COMPANY LTD,Unnamed: 5,0,2022,4W
VE COMMERCIAL VEHICLES LTD,Unnamed: 5,2,2022,4W
VINTAGE VEHICLES,Unnamed: 5,0,2022,4W
VOLKSWAGEN AG,Unnamed: 5,0,2022,4W
VOLKSWAGEN INDIA PVT LTD,Unnamed: 5,0,2022,4W
VOLVO AUTO INDIA PVT LTD,Unnamed: 5,0,2022,4W
"""VOLVO GROUP INDIA PVT LTD""",Unnamed: 5,0,2022,4W
WILLYS INDIA LTD,Unnamed: 5,0,2022,4W
WUXI SAIGE (IMPORTER: WARIVO MOTOR),Unnamed: 5,0,2022,4W
A1 HEAVY EQUIPMENTS DEVELOPER,Unnamed: 6,1,2022,4W
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,Unnamed: 6,1,2022,4W
ASHOK LEYLAND LTD,Unnamed: 6,15,2022,4W
ASTON MARTIN LAGONDA LTD,Unnamed: 6,8,2022,4W
ASTON MARTIN LAGONDA PVT LTD,Unnamed: 6,1,2022,4W
AUDI AG,Unnamed: 6,598,2022,4W
AUSTIN LTD,Unnamed: 6,1,2022,4W
AUTOMOBILI LAMBORGHINI S.P.A,Unnamed: 6,93,2022,4W
BAJAJ AUTO LTD,Unnamed: 6,70,2022,4W
BAJAJ TEMPO LIMITED,Unnamed: 6,2,2022,4W
BENTLEY MOTORS LIMITED,Unnamed: 6,23,2022,4W
BMW INDIA PVT LTD,Unnamed: 6,11059,2022,4W
BYD INDIA PRIVATE LIMITED,Unnamed: 6,360,2022,4W
CHEVROLET SALES INDIA PVT LTD,Unnamed: 6,1,2022,4W
CLASSIC LEGENDS PVT LTD,Unnamed: 6,1,2022,4W
DAIMLER AG,Unnamed: 6,15,2022,4W
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,Unnamed: 6,1,2022,4W
DODGE MOTORS,Unnamed: 6,2,2022,4W
FCA INDIA AUTOMOBILES PRIVATE LIMITED,Unnamed: 6,12090,2022,4W
FERRARI INDIA PRIVATE LIMITED,Unnamed: 6,8,2022,4W
FERRARI SPA,Unnamed: 6,13,2022,4W
FORCE MOTORS LIMITED,Unnamed: 6,1693,2022,4W
FORD INDIA PVT LTD,Unnamed: 6,392,2022,4W
GENERAL MOTORS INDIA PVT LTD,Unnamed: 6,4,2022,4W
HERO MOTOCORP LTD,Unnamed: 6,12,2022,4W
HILLMAN MOTORS LTD,Unnamed: 6,1,2022,4W
HINDUSTAN MOTOR CORPORATION,Unnamed: 6,11,2022,4W
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,Unnamed: 6,3,2022,4W
HONDA CARS INDIA LTD,Unnamed: 6,85222,2022,4W
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,Unnamed: 6,5,2022,4W
HYUNDAI MOTOR INDIA LTD,Unnamed: 6,510538,2022,4W
"HYUNDAI MOTORS LTD, SOUTH KOREA",Unnamed: 6,27,2022,4W
INDIA YAMAHA MOTOR PVT LTD,Unnamed: 6,2,2022,4W
ISUZU MOTORS INDIA PVT LTD,Unnamed: 6,877,2022,4W
JAGUAR LAND ROVER INDIA LIMITED,Unnamed: 6,1859,2022,4W
J.C. BAMFORD EXCAVATORS LIMITED,Unnamed: 6,1,2022,4W
JEEP CHEROKEE,Unnamed: 6,2,2022,4W
JSW MG MOTOR INDIA PVT LTD,Unnamed: 6,40535,2022,4W
KIA INDIA PRIVATE LIMITED,Unnamed: 6,215881,2022,4W
KIA MOTORS CORPN,Unnamed: 6,5,2022,4W
LAMBORGHINI,Unnamed: 6,2,2022,4W
LEXUS MOTORS LTD,Unnamed: 6,1,2022,4W
LOCAL TRAILER MANUFACTURER,Unnamed: 6,1,2022,4W
LOTUS CARS,Unnamed: 6,1,2022,4W
MAHINDRA DEFENCE SYSTEMS LTD,Unnamed: 6,2,2022,4W
MAHINDRA ELECTRIC MOBILITY LIMITED,Unnamed: 6,3,2022,4W
MAHINDRA & MAHINDRA LIMITED,Unnamed: 6,271766,2022,4W
MARUTI INDUSTRIES,Unnamed: 6,2,2022,4W
MARUTI SUZUKI INDIA LTD,Unnamed: 6,1359853,2022,4W
MARUTI UDYOG LTD,Unnamed: 6,464,2022,4W
MASERATI S.P.A,Unnamed: 6,24,2022,4W
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),Unnamed: 6,11,2022,4W
MERCEDES -BENZ AG,Unnamed: 6,364,2022,4W
MERCEDES-BENZ INDIA PVT LTD,Unnamed: 6,13136,2022,4W
MINSK TRACTOR (IMPORTER: ERISHA AGRITECH),Unnamed: 6,1,2022,4W
MITSUBISHI MOTORS CORPORATION,Unnamed: 6,7,2022,4W
NEW HOLLAND FIAT INDIA PVT. LTD.,Unnamed: 6,1,2022,4W
NIRMAL BROTHER,Unnamed: 6,1,2022,4W
NISSAN MOTOR INDIA PVT LTD,Unnamed: 6,32067,2022,4W
OTHERS,Unnamed: 6,22240,2022,4W
PCA AUTOMOBILES INDIA PVT LTD,Unnamed: 6,3593,2022,4W
PIAGGIO VEHICLES PVT LTD,Unnamed: 6,1,2022,4W
PORSCHE AG,Unnamed: 6,3,2022,4W
PORSCHE AG GERMANY,Unnamed: 6,665,2022,4W
RENAULT INDIA PVT LTD,Unnamed: 6,78502,2022,4W
ROLLS ROYCE,Unnamed: 6,19,2022,4W
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),Unnamed: 6,3,2022,4W
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),Unnamed: 6,9,2022,4W
ROVER COMPANY,Unnamed: 6,1,2022,4W
ROYAL-ENFIELD (UNIT OF EICHER LTD),Unnamed: 6,9,2022,4W
SHREE CARS PVT. LTD,Unnamed: 6,1,2022,4W
SKODA AUTO AS,Unnamed: 6,2,2022,4W
SKODA AUTO INDIA PVT LTD,Unnamed: 6,833,2022,4W
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Unnamed: 6,80999,2022,4W
SML ISUZU LTD,Unnamed: 6,5,2022,4W
SMV,Unnamed: 6,48,2022,4W
SUZUKI MOTORCYCLE INDIA PVT LTD,Unnamed: 6,3,2022,4W
SWARAJ AUTOMOTIVES LTD,Unnamed: 6,1,2022,4W
TATA ADVANCED SYSTEMS LTD,Unnamed: 6,1,2022,4W
TATA MOTORS LTD,Unnamed: 6,38353,2022,4W
TATA MOTORS PASSENGER VEHICLES LTD,Unnamed: 6,420152,2022,4W
TELCO LTD,Unnamed: 6,1,2022,4W
TOYOTA KIRLOSKAR MOTOR PVT LTD,Unnamed: 6,140657,2022,4W
TVS MOTOR COMPANY LTD,Unnamed: 6,16,2022,4W
VE COMMERCIAL VEHICLES LTD,Unnamed: 6,15,2022,4W
VINTAGE VEHICLES,Unnamed: 6,42,2022,4W
VOLKSWAGEN AG,Unnamed: 6,32,2022,4W
VOLKSWAGEN INDIA PVT LTD,Unnamed: 6,345,2022,4W
VOLVO AUTO INDIA PVT LTD,Unnamed: 6,1602,2022,4W
"""VOLVO GROUP INDIA PVT LTD""",Unnamed: 6,3,2022,4W
WILLYS INDIA LTD,Unnamed: 6,6,2022,4W
WUXI SAIGE (IMPORTER: WARIVO MOTOR),Unnamed: 6,2,2022,4W
A-1 SUREJA INDUSTRIES,Unnamed: 2,0,2023,4W
ADITYA ENTERPRISES,Unnamed: 2,0,2023,4W
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,Unnamed: 2,0,2023,4W
ASHOK LEYLAND LTD,Unnamed: 2,0,2023,4W
ASTON MARTIN LAGONDA LTD,Unnamed: 2,0,2023,4W
AUDI AG,Unnamed: 2,0,2023,4W
AUTOMOBILI LAMBORGHINI S.P.A,Unnamed: 2,0,2023,4W
BAJAJ AUTO LTD,Unnamed: 2,0,2023,4W
BENTLEY MOTORS LIMITED,Unnamed: 2,0,2023,4W
BMW INDIA PVT LTD,Unnamed: 2,3,2023,4W
BYD INDIA PRIVATE LIMITED,Unnamed: 2,0,2023,4W
CHEVROLET SALES INDIA PVT LTD,Unnamed: 2,0,2023,4W
CHRYSLER MOTORS PVT LTD,Unnamed: 2,0,2023,4W
CLASSIC LEGENDS PVT LTD,Unnamed: 2,0,2023,4W
DAIMLER AG,Unnamed: 2,0,2023,4W
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,Unnamed: 2,0,2023,4W
DODGE MOTORS,Unnamed: 2,0,2023,4W
FCA INDIA AUTOMOBILES PRIVATE LIMITED,Unnamed: 2,3,2023,4W
FERRARI INDIA PRIVATE LIMITED,Unnamed: 2,0,2023,4W
FERRARI SPA,Unnamed: 2,0,2023,4W
FERRARI SPA (IMPORTER:SELECT CARS P LTD),Unnamed: 2,0,2023,4W
FORCE MOTORS LIMITED,Unnamed: 2,0,2023,4W
FORD INDIA PVT LTD,Unnamed: 2,0,2023,4W
GAIA INTERNATIONAL (IMPORTER: NEW ENERGY WAGON),Unnamed: 2,0,2023,4W
GENERAL MOTORS INDIA PVT LTD,Unnamed: 2,0,2023,4W
HERO MOTOCORP LTD,Unnamed: 2,2,2023,4W
HINDUSTAN AGRO INDUSTRIES,Unnamed: 2,0,2023,4W
HINDUSTAN MOTOR CORPORATION,Unnamed: 2,0,2023,4W
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,Unnamed: 2,0,2023,4W
HONDA CARS INDIA LTD,Unnamed: 2,62,2023,4W
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,Unnamed: 2,3,2023,4W
HOUSTAN INNOVATION LLP,Unnamed: 2,0,2023,4W
HUNDAL INDUSTRIES,Unnamed: 2,0,2023,4W
HYUNDAI MOTOR INDIA LTD,Unnamed: 2,500,2023,4W
"HYUNDAI MOTORS LTD, SOUTH KOREA",Unnamed: 2,0,2023,4W
INDIA YAMAHA MOTOR PVT LTD,Unnamed: 2,0,2023,4W
INEOS AUTOMOTIVE LIMITED,Unnamed: 2,0,2023,4W
ISUZU MOTORS INDIA PVT LTD,Unnamed: 2,0,2023,4W
JAGUAR LAND ROVER INDIA LIMITED,Unnamed: 2,0,2023,4W
JSW MG MOTOR INDIA PVT LTD,Unnamed: 2,13,2023,4W
KIA INDIA PRIVATE LIMITED,Unnamed: 2,229,2023,4W
KIA MOTORS CORPN,Unnamed: 2,0,2023,4W
LEXUS MOTORS LTD,Unnamed: 2,0,2023,4W
LOCAL TRAILER MANUFACTURER,Unnamed: 2,0,2023,4W
"MADHUSUDAN ENG.WORKS,NIMAPADA",Unnamed: 2,0,2023,4W
MAHINDRA DEFENCE SYSTEMS LTD,Unnamed: 2,0,2023,4W
MAHINDRA ELECTRIC MOBILITY LIMITED,Unnamed: 2,0,2023,4W
MAHINDRA LAST MILE MOBILITY LTD,Unnamed: 2,0,2023,4W
MAHINDRA & MAHINDRA LIMITED,Unnamed: 2,161,2023,4W
MANDAL ENGINEERING WORKSHOP,Unnamed: 2,0,2023,4W
MARUTI INDUSTRIES,Unnamed: 2,0,2023,4W
MARUTI SUZUKI INDIA LTD,Unnamed: 2,1464,2023,4W
MARUTI UDYOG LTD,Unnamed: 2,0,2023,4W
MASERATI S.P.A,Unnamed: 2,0,2023,4W
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),Unnamed: 2,0,2023,4W
MERCEDES -BENZ AG,Unnamed: 2,0,2023,4W
MERCEDES-BENZ INDIA PVT LTD,Unnamed: 2,4,2023,4W
MITSUBISHI MOTORS CORPORATION,Unnamed: 2,0,2023,4W
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",Unnamed: 2,0,2023,4W
NISSAN MOTOR INDIA PVT LTD,Unnamed: 2,14,2023,4W
OTHERS,Unnamed: 2,5,2023,4W
PCA AUTOMOBILES INDIA PVT LTD,Unnamed: 2,2,2023,4W
PORSCHE AG GERMANY,Unnamed: 2,0,2023,4W
RENAULT INDIA PVT LTD,Unnamed: 2,89,2023,4W
ROLLS ROYCE,Unnamed: 2,0,2023,4W
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),Unnamed: 2,0,2023,4W
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),Unnamed: 2,0,2023,4W
ROYAL-ENFIELD (UNIT OF EICHER LTD),Unnamed: 2,0,2023,4W
SKODA AUTO AS,Unnamed: 2,0,2023,4W
SKODA AUTO INDIA PVT LTD,Unnamed: 2,0,2023,4W
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Unnamed: 2,43,2023,4W
SML ISUZU LTD,Unnamed: 2,0,2023,4W
SUZUKI JAPAN,Unnamed: 2,0,2023,4W
SUZUKI MOTORCYCLE INDIA PVT LTD,Unnamed: 2,0,2023,4W
TATA ADVANCED SYSTEMS LTD,Unnamed: 2,0,2023,4W
TATA MOTORS LTD,Unnamed: 2,0,2023,4W
TATA MOTORS PASSENGER VEHICLES LTD,Unnamed: 2,849,2023,4W
TATA PASSENGER ELECTRIC MOBILITY LTD,Unnamed: 2,28,2023,4W
TOYOTA KIRLOSKAR MOTOR PVT LTD,Unnamed: 2,76,2023,4W
TVS MOTOR COMPANY LTD,Unnamed: 2,4,2023,4W
VE COMMERCIAL VEHICLES LTD,Unnamed: 2,0,2023,4W
VINTAGE VEHICLES,Unnamed: 2,0,2023,4W
VOLKSWAGEN AG,Unnamed: 2,0,2023,4W
VOLKSWAGEN INDIA PVT LTD,Unnamed: 2,0,2023,4W
VOLVO AUTO INDIA PVT LTD,Unnamed: 2,1,2023,4W
"""VOLVO GROUP INDIA PVT LTD""",Unnamed: 2,0,2023,4W
WILLYS INDIA LTD,Unnamed: 2,0,2023,4W
WUXI SAIGE (IMPORTER: WARIVO MOTOR),Unnamed: 2,0,2023,4W
A-1 SUREJA INDUSTRIES,Unnamed: 3,1,2023,4W
ADITYA ENTERPRISES,Unnamed: 3,1,2023,4W
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,Unnamed: 3,2,2023,4W
ASHOK LEYLAND LTD,Unnamed: 3,6,2023,4W
ASTON MARTIN LAGONDA LTD,Unnamed: 3,6,2023,4W
AUDI AG,Unnamed: 3,1387,2023,4W
AUTOMOBILI LAMBORGHINI S.P.A,Unnamed: 3,72,2023,4W
BAJAJ AUTO LTD,Unnamed: 3,50,2023,4W
BENTLEY MOTORS LIMITED,Unnamed: 3,61,2023,4W
BMW INDIA PVT LTD,Unnamed: 3,12452,2023,4W
BYD INDIA PRIVATE LIMITED,Unnamed: 3,1789,2023,4W
CHEVROLET SALES INDIA PVT LTD,Unnamed: 3,1,2023,4W
CHRYSLER MOTORS PVT LTD,Unnamed: 3,2,2023,4W
CLASSIC LEGENDS PVT LTD,Unnamed: 3,1,2023,4W
DAIMLER AG,Unnamed: 3,2,2023,4W
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,Unnamed: 3,1,2023,4W
DODGE MOTORS,Unnamed: 3,1,2023,4W
FCA INDIA AUTOMOBILES PRIVATE LIMITED,Unnamed: 3,7326,2023,4W
FERRARI INDIA PRIVATE LIMITED,Unnamed: 3,25,2023,4W
FERRARI SPA,Unnamed: 3,23,2023,4W
FERRARI SPA (IMPORTER:SELECT CARS P LTD),Unnamed: 3,1,2023,4W
FORCE MOTORS LIMITED,Unnamed: 3,1597,2023,4W
FORD INDIA PVT LTD,Unnamed: 3,45,2023,4W
GAIA INTERNATIONAL (IMPORTER: NEW ENERGY WAGON),Unnamed: 3,1,2023,4W
GENERAL MOTORS INDIA PVT LTD,Unnamed: 3,2,2023,4W
HERO MOTOCORP LTD,Unnamed: 3,3,2023,4W
HINDUSTAN AGRO INDUSTRIES,Unnamed: 3,6,2023,4W
HINDUSTAN MOTOR CORPORATION,Unnamed: 3,5,2023,4W
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,Unnamed: 3,5,2023,4W
HONDA CARS INDIA LTD,Unnamed: 3,73967,2023,4W
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,Unnamed: 3,0,2023,4W
HOUSTAN INNOVATION LLP,Unnamed: 3,1,2023,4W
HUNDAL INDUSTRIES,Unnamed: 3,2,2023,4W
HYUNDAI MOTOR INDIA LTD,Unnamed: 3,538423,2023,4W
